"""SIREN""","""NIC""","""L1_NORMALISEE""","""L2_NORMALISEE""","""L3_NORMALISEE""","""L4_NORMALISEE""","""L5_NORMALISEE""","""L6_NORMALISEE""","""L7_NORMALISEE""","""L1_DECLAREE""","""L2_DECLAREE""","""L3_DECLAREE""","""L4_DECLAREE""","""L5_DECLAREE""","""L6_DECLAREE""","""L7_DECLAREE""","""NUMVOIE""","""INDREP""","""TYPVOIE""","""LIBVOIE""","""CODPOS""","""CEDEX""","""RPET""","""LIBREG""","""DEPET""","""ARRONET""","""CTONET""","""COMET""","""LIBCOM""","""DU""","""TU""","""UU""","""EPCI""","""TCD""","""ZEMET""","""SIEGE""","""ENSEIGNE""","""IND_PUBLIPO""","""DIFFCOM""","""AMINTRET""","""NATETAB""","""LIBNATETAB""","""APET700""","""LIBAPET""","""DAPET""","""TEFET""","""LIBTEFET""","""EFETCENT""","""DEFET""","""ORIGINE""","""DCRET""","""DDEBACT""","""ACTIVNAT""","""LIEUACT""","""ACTISURF""","""SAISONAT""","""MODET""","""PRODET""","""PRODPART""","""AUXILT""","""NOMEN_LONG""","""SIGLE""","""NOM""","""PRENOM""","""CIVILITE""","""RNA""","""NICSIEGE""","""RPEN""","""DEPCOMEN""","""ADR_MAIL""","""NJ""","""LIBNJ""","""APEN700""","""LIBAPEN""","""DAPEN""","""APRM""","""ESS""","""DATEESS""","""TEFEN""","""LIBTEFEN""","""EFENCENT""","""DEFEN""","""CATEGORIE""","""DCREN""","""AMINTREN""","""MONOACT""","""MODEN""","""PRODEN""","""ESAANN""","""TCA""","""ESAAPEN""","""ESASEC1N""","""ESASEC2N""","""ESASEC3N""","""ESASEC4N""","""VMAJ""","""VMAJ1""","""VMAJ2""","""VMAJ3""","""DATEMAJ""","""EVE""","""DATEVE""","""TYPCREH""","""DREACTET""","""DREACTEN""","""MADRESSE""","""MENSEIGNE""","""MAPET""","""MPRODET""","""MAUXILT""","""MNOMEN""","""MSIGLE""","""MNICSIEGE""","""MNJ""","""MAPEN""","""MPRODEN""","""SIRETPS""","""TEL"""
831451653,00016,JEUNESSE SPORTIVE LALUQUE RION,,,51 RUE DU 19 MARS 1962,,40465 LALUQUE,FRANCE,JEUNESSE SPORTIVE LALUQUE-RION,,,51 RUE DU 19 MARS 1962,,40465 LALUQUE,,51,,RUE,DU 19 MARS 1962,40465,,75,Nouvelle-Aquitaine,40,1,13,142,LALUQUE,,0,,244000766,13,7208,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170602,20170602,99,99,,P,S,N, ,0,JEUNESSE SPORTIVE LALUQUE-RION FOOTBALL CLUB,,,,,,00016,75,40142,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170602,00,0 salarié,NN,2017,,20170602,201708,,S,N,,,,,,,,C,,,,2017-08-11T13:09:35,CS,20170602,1,,,,,,,,,,,,,,,
831451711,00012,CREATEURS AMIS MUSEE RESISTANCE,,,LIEU DIT LE MASMIER,,87470 PEYRAT LE CHATEAU,FRANCE,CREATEURS AMIS MUSEE  RESISTANCE,,,MAIRIE,,87470 PEYRAT LE CHATEAU,,,,,MAIRIE,87470,,75,Nouvelle-Aquitaine,87,2,07,117,PEYRAT LE CHATEAU,,0,,248719353,12,7404,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,1993,00,0 salarié,NN,1993,1,19931015,19931015,99,99,,P,S,N, ,0,ASSOCIATION DES CREATEURS ET AMIS DU MUSEE DEPARTEMENTAL DE LA RESISTANCE DE LA 1ERE BRIGADE DE MARCHE LIMOUSINE,,,,,,00012,75,87117,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,1993,,O,19931015,00,0 salarié,NN,1993,,19931015,201708,,S,N,,,,,,,,C,,,,2017-08-11T13:16:21,CS,19931015,1,,,,,,,,,,,,,,,
831451745,00010,LE COLLECTIF ORDINAIRE,,LA PETITE MAISON,AVENUE DU CHAMBON,,24290 MONTIGNAC,FRANCE,LE COLLECTIF ORDINAIRE,,LA PETITE MAISON,AV DU CHAMBON,,24290 MONTIGNAC,,,,AV,DU CHAMBON,24290,,75,Nouvelle-Aquitaine,24,4,25,291,MONTIGNAC,24,1,04,200041168,16,7202,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,00,0 salarié,NN,2016,1,20160126,20160126,99,99,,P,S,N, ,0,LE COLLECTIF ORDINAIRE,,,,,,00010,75,24291,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,,O,20160126,00,0 salarié,NN,2016,,20160126,201708,,S,N,,,,,,,,C,,,,2017-08-11T13:23:06,CS,20160126,1,,,,,,,,,,,,,,,
831451943,00011,CYCLO DETENTE LAMONZIEN,,,14 AVENUE DE BERGERAC,,24680 LAMONZIE ST MARTIN,FRANCE,CYCLO DETENTE LAMONZIEN,,,14 AV DE BERGERAC,,24680 LAMONZIE SAINT MARTIN,,14,,AV,DE BERGERAC,24680,,75,Nouvelle-Aquitaine,24,1,10,225,LAMONZIE SAINT MARTIN,00,5,53,200070647,15,7201,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2010,00,0 salarié,NN,2010,1,20101115,20101115,99,99,,P,S,N, ,0,CYCLO DETENTE LAMONZIEN,,,,,,00011,75,24225,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2010,,O,20101115,00,0 salarié,NN,2010,,20101115,201708,,S,N,,,,,,,,C,,,,2017-08-11T13:41:21,CS,20101115,1,,,,,,,,,,,,,,,
831452180,00019,L ASSO DES FEES,,,43 RUE ARNAUD MIQUEU,,33000 BORDEAUX,FRANCE,L'ASSO DES FEES,,,43 RUE ARNAUD MIQUEU,,33000 BORDEAUX,,43,,RUE,ARNAUD MIQUEU,33000,,75,Nouvelle-Aquitaine,33,2,97,063,BORDEAUX,33,7,01,243300316,71,7204,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2017,1,20170719,20170719,99,99,,P,S,N, ,0,L'ASSO DES FEES,,,,,,00019,75,33063,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20170719,00,0 salarié,NN,2017,,20170719,201708,,S,N,,,,,,,,C,,,,2017-08-11T13:55:10,CS,20170719,1,,,,,,,,,,,,,,,
831452297,00011,ASSOCIATION SAINT MARTIN DE SERIEL,,,2 B RUE DU FOUR,,80560 PUCHEVILLERS,FRANCE,ASSOCIATION SAINT-MARTIN DE SERIEL,,,2 B RUE DU FOUR,,80560 PUCHEVILLERS,,2,B,RUE,DU FOUR,80560,,32,Hauts-de-France,80,4,05,645,PUCHEVILLERS,,0,,248000747,11,2210,1,,1,O,201708,,,8560Z,Activités de soutien à l'enseignement,2017,00,0 salarié,NN,2017,1,20170808,20170808,,,,P,S,N, ,0,ASSOCIATION SAINT-MARTIN DE SERIEL,,,,,,00011,32,80645,,9220,Association déclarée ,8560Z,Activités de soutien à l'enseignement,2017,,O,20170808,00,0 salarié,NN,2017,,20170808,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:00:35,CS,20170808,1,,,,,,,,,,,,,,,0967196851
831452412,00016,BOCA ROLLER BRESSUIRAIS,,,22 RUE PIERRE DE RONSARD,NOIRTERRE,79300 BRESSUIRE,FRANCE,BOCA ROLLER BRESSUIRAIS,,NOIRTERRE,22 RUE PIERRE DE RONSARD,,79300 BRESSUIRE,,22,,RUE,PIERRE DE RONSARD,79300,,75,Nouvelle-Aquitaine,79,1,02,049,BRESSUIRE,79,3,04,200040244,32,5412,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170703,20170703,99,99,,P,S,N, ,0,BOCA ROLLER BRESSUIRAIS,,,,,,00016,75,79049,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170703,00,0 salarié,NN,2017,,20170703,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:03:14,CS,20170703,1,,,,,,,,,,,,,,,
831452842,00014,MASCAGNE QUERCYNOISE HB,LA MOULINE,,102 ROUTE DES LIALS,,82230 MONCLAR DE QUERCY,FRANCE,MASCAGNE QUERCYNOISE HB,,LA MOULINE,102 RTE DES LIALS,,82230 MONCLAR DE QUERCY,,102,,RTE,DES LIALS,82230,,76,Occitanie,82,2,13,115,MONCLAR DE QUERCY,,0,,200066884,14,7313,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170804,20170804,99,99,,P,S,N, ,0,MASCAGNE QUERCYNOISE HB,,,,,,00014,76,82115,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170804,00,0 salarié,NN,2017,,20170804,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:26:34,CS,20170804,1,,,,,,,,,,,,,,,0671965698
831453709,00014,ASS POLE DE SANTE FAUBOURG 4 SAISONS,,,5 PLACE DU SACRE COEUR,,12000 RODEZ,FRANCE,ASS POLE DE SANTE FAUBOURG 4 SAISONS,,,5 PL DU SACRE COEUR,,12000 RODEZ,,5,,PL,DU SACRE COEUR,12000,,76,Occitanie,12,2,99,202,RODEZ,12,4,02,241200187,41,7304,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2015,00,0 salarié,NN,2015,1,20150519,20150519,99,99,,P,S,N, ,0,ASSOCIATION POLE DE SANTE FAUBOURG 4 SAISONS,,,,,,00014,76,12202,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2015,,O,20150519,00,0 salarié,NN,2015,,20150519,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:38:12,CS,20150519,1,,,,,,,,,,,,,,,0633898127
831454020,00015,COMPAGNIE CORPS ET VOIX,,,46 RUE DES TOURNESOLS,,11110 COURSAN,FRANCE,COMPAGNIE CORPS ET VOIX,,,46 RUE DES TOURNESOLS,,11110 COURSAN,,46,,RUE,DES TOURNESOLS,11110,,76,Occitanie,11,3,06,106,COURSAN,11,2,05,241100593,21,9103,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,1990,00,0 salarié,NN,1990,1,19901217,19901217,99,99,,P,S,N, ,0,COMPAGNIE CORPS ET VOIX,,,,,,00015,76,11106,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,1990,,O,19901217,00,0 salarié,NN,1990,,19901217,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:48:18,CS,19901217,1,,,,,,,,,,,,,,,
831454236,00017,L ISBA,,,19 AVENUE DES PALMIERS,,66000 PERPIGNAN,FRANCE,L'ISBA,,,19 AV DES PALMIERS,,66000 PERPIGNAN,,19,,AV,DES PALMIERS,66000,,76,Occitanie,66,2,99,136,PERPIGNAN,66,6,01,200027183,61,9115,1,,1,O,201708,,,9003A,Création artistique relevant des arts plastiques,2017,00,0 salarié,NN,2017,1,20170720,20170720,99,99,,P,S,N, ,0,L'ISBA,,,,,,00017,76,66136,,9220,Association déclarée ,9003A,Création artistique relevant des arts plastiques,2017,,O,20170720,00,0 salarié,NN,2017,,20170720,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:53:53,CS,20170720,1,,,,,,,,,,,,,,,
831454251,00016,LA CAISSE A OUTILS 44,MR BERNARD OLIVIER,,11 BOULEVARD DE LA RESISTANCE,,44130 BLAIN,FRANCE,LA CAISSE A OUTILS 44,,MR BERNARD OLIVIER,11 BD DE LA RESISTANCE,,44130 BLAIN,,11,,BD,DE LA RESISTANCE,44130,,52,Pays de la Loire,44,5,03,015,BLAIN,44,2,13,244400453,22,5203,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170803,20170803,99,99,,P,S,N, ,0,LA CAISSE A OUTILS 44,,,,,,00016,52,44015,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170803,00,0 salarié,NN,2017,,20170803,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:54:24,CS,20170803,1,,,,,,,,,,,,,,,
831454293,00018,EQUIPE RUGBY SAPEURS POMPIERS HERAULT,ERSPH,MAL DE FRANCE,AVENUE DU GENERAL LECLERC,,34140 MEZE,FRANCE,EQUIPE RUGBY SAPEURS POMPIERS HERAULT,ERSPH,CENTRE DE SECOURS,AV GAL LECLERC MAL DE FRANCE,,34140 MEZE,,,,AV,GAL LECLERC MAL DE FRANCE,34140,,76,Occitanie,34,3,14,157,MEZE,34,3,01,200066355,31,9112,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2008,00,0 salarié,NN,2008,1,20080424,20080424,99,99,,P,S,N, ,0,EQUIPE DE RUGBY DES SAPEURS POMPIERS DE L'HERAULT,ERSPH,,,,,00018,76,34157,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2008,,O,20080424,00,0 salarié,NN,2008,,20080424,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:55:29,CS,20080424,1,,,,,,,,,,,,,,,
831454368,00018,RESEAU DUNAMIS,,,3 RUE DES MAZETS,,34140 MEZE,FRANCE,RESEAU DUNAMIS,,,3 RUE DES MAZETS,,34140 MEZE,,3,,RUE,DES MAZETS,34140,,76,Occitanie,34,3,14,157,MEZE,34,3,01,200066355,31,9112,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,00,0 salarié,NN,2016,1,20160218,20160218,99,99,,P,S,N, ,0,RESEAU DUNAMIS,,,,,,00018,76,34157,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,,O,20160218,00,0 salarié,NN,2016,,20160218,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:58:48,CS,20160218,1,,,,,,,,,,,,,,,
831454376,00011,AMICALE LAIQUE SPORTIVE PLAISANCE,A L S PLAISANCE,,21 RUE WOLFGANG AMADEUS MOZART,,44600 ST NAZAIRE,FRANCE,AMICALE LAIQUE SPORTIVE PLAISANCE,A.L.S.PLAISANCE,,21 RUE WOLFGANG AMADEUS MOZART,,44600 SAINT NAZAIRE,,21,,RUE,WOLFGANG AMADEUS MOZART,44600,,52,Pays de la Loire,44,3,99,184,SAINT NAZAIRE,44,6,01,244400644,51,5204,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2015,00,0 salarié,NN,2015,1,20150618,20150618,99,99,,P,S,N, ,0,AMICALE LAIQUE ET SPORTIVE DE PLAISANCE,A.L.S.PLAISANCE,,,,,00011,52,44184,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2015,,O,20150618,00,0 salarié,NN,2015,,20150618,201708,,S,N,,,,,,,,C,,,,2017-08-11T14:58:58,CS,20150618,1,,,,,,,,,,,,,,,0607108861
831454442,00011,FLAMENC ARTE,,,4 IMPASSE DES PINS,,34480 LAURENS,FRANCE,FLAMENC'ARTE,,,4 IMP DES PINS,,34480 LAURENS,,4,,IMP,DES PINS,34480,,76,Occitanie,34,1,05,130,LAURENS,,0,,200071058,14,9108,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2017,1,20170705,20170705,99,99,,P,S,N, ,0,FLAMENC'ARTE,,,,,,00011,76,34130,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20170705,00,0 salarié,NN,2017,,20170705,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:00:35,CS,20170705,1,,,,,,,,,,,,,,,
831454798,00016,ASSOCIATION COUTURE FACILE,,,LIEU DIT LABUTHIE,,97111 MORNE A L EAU,FRANCE,ASSOCIATION COUTURE FACILE,,,LD LABUTHIE,,97111 MORNE A L'EAU,,,,LD,LABUTHIE,97111,,01,Guadeloupe,97,12,112,116,MORNE A L'EAU,9A,7,01,200044691,32,0101,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,NN,Unités non employeuses,NN,,1,20170713,20170713,99,99,,P,S,N, ,0,ASSOCIATION COUTURE FACILE,,,,,,00016,01,97116,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170713,NN,Unités non employeuses,NN,,,20170713,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:11:48,CS,20170713,1,,,,,,,,,,,,,,,
831454889,00013,CST PRIVE ASSOCIATING,APPARTEMENT 13,,37 RUE DU SUD,,59140 DUNKERQUE,FRANCE,CST-PRIVE ASSOCIATING,,APPARTEMENT 13,37 RUE DU SUD,,59140 DUNKERQUE,,37,,RUE,DU SUD,59140,,32,Hauts-de-France,59,4,96,183,DUNKERQUE,59,6,02,245900428,52,3112,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170420,20170420,99,99,,P,S,N, ,0,CST-PRIVE ASSOCIATING,,,,,,00013,32,59183,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170420,00,0 salarié,NN,2017,,20170420,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:14:15,CS,20170420,1,,,,,,,,,,,,,,,0644684215
831454897,00016,BRASSACOMEDIE,MAIRIE,,,,09000 BRASSAC,FRANCE,BRASSACOMEDIE,,,MAIRIE,,09000 BRASSAC,,,,,MAIRIE,09000,,76,Occitanie,09,1,13,066,BRASSAC,,0,,200067791,11,7301,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2017,1,20170930,20170930,99,99,,P,S,N, ,0,BRASSACOMEDIE,,,,,,00016,76,09066,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20170930,00,0 salarié,NN,2017,,20170930,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:14:50,CS,20170930,1,,,,,,,,,,,,,,,
831454905,00017,ACCORDEON ELECTRIQUE PRODUCTION AEP,MR PALOMBA,,74 AVENUE SAINT BARTHELEMY,,06100 NICE,FRANCE,ACCORDEON ELECTRIQUE PRODUCTION,AEP,MR PALOMBA,74 AV SAINT BARTHELEMY,,06100 NICE,,74,,AV,SAINT BARTHELEMY,06100,,93,Provence-Alpes-Côte d'Azur,06,2,99,088,NICE,06,7,01,200030195,72,9307,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2017,1,20170725,20170725,99,99,,P,S,N, ,0,ACCORDEON ELECTRIQUE PRODUCTION,AEP,,,,,00017,93,06088,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20170725,00,0 salarié,NN,2017,,20170725,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:15:16,CS,20170725,1,,,,,,,,,,,,,,,
831454970,00011,ST LAURENT TAEKWONDO,,,AVENUE DE LA COTE VERMEILLE,,66250 ST LAURENT DE LA SALANQUE,FRANCE,ST LAURENT TAEKWONDO,,,AV DE LA COTE VERMEILLE,,66250 ST LAURENT DE LA SALANQUE,,,,AV,DE LA COTE VERMEILLE,66250,,76,Occitanie,66,2,04,180,ST LAURENT DE LA SALANQUE,66,3,03,200027183,31,9115,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170721,20170721,99,99,,P,S,N, ,0,ST LAURENT TAEKWONDO,,,,,,00011,76,66180,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170721,00,0 salarié,NN,2017,,20170721,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:17:30,CS,20170721,1,,,,,,,,,,,,,,,
831455035,00012,ATELIER DES ARTS,,MME BIATTURI,30 CHE DU PUY,,06600 ANTIBES,,ATELIER DES ARTS,,MME BIATTURI,30 CHE DU PUY,,06600 ANTIBES,,30,,CHE,DU PUY,06600,,93,Provence-Alpes-Côte d'Azur,06,1,94,004,ANTIBES,06,7,01,240600585,52,9305,1,,1,O,201708,,,9003A,Création artistique relevant des arts plastiques,2016,00,0 salarié,NN,2016,1,20160901,20160901,99,99,,P,S,N, ,0,ATELIER DES ARTS,,,,,,00012,93,06004,,9220,Association déclarée ,9003A,Création artistique relevant des arts plastiques,2016,,O,20160901,00,0 salarié,NN,2016,,20160901,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:19:27,CS,20160901,1,,,,,,,,,,,,,,,
831455050,00011,SPECTR A,,,42 ALLEE LA FONTAINE,,78170 LA CELLE ST CLOUD,FRANCE,SPECTR.A,,,42 ALL LA FONTAINE,,78170 LA CELLE SAINT CLOUD,,42,,ALL,LA FONTAINE,78170,,11,Île-de-France,78,4,04,126,LA CELLE SAINT CLOUD,00,8,51,247800584,41,1116,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170703,20170703,99,99,,P,S,N, ,0,SPECTR.A,,,,,,00011,11,78126,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170703,00,0 salarié,NN,2017,,20170703,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:19:42,CS,20170703,1,,,,,,,,,,,,,,,
831455126,00019,SOS AMITIE REGION DE LYON,,,25 COURS DOCTEUR JEAN DAMIDOT,,69100 VILLEURBANNE,FRANCE,SOS AMITIE REGION DE LYON,,,25 CRS DOC JEAN DAMIDOT,,69100 VILLEURBANNE,,25,,CRS,DOC JEAN DAMIDOT,69100,,84,Auvergne-Rhône-Alpes,69,1,,266,VILLEURBANNE,00,7,58,200046977,61,8214,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,00,0 salarié,NN,2016,1,20160510,20160510,99,99,,P,S,N, ,0,SOS AMITIE REGION DE LYON,,,,,,00019,84,69266,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,,O,20160510,00,0 salarié,NN,2016,,20160510,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:22:03,CS,20160510,1,,,,,,,,,,,,,,,
831455183,00010,LA BOULE FATIGUEE,,MME BERTRAND - BOULODROME V FUSCO,FG HARDON,,13230 PORT SAINT LOUIS,,LA BOULE FATIGUEE,,MME BERTRAND - BOULODROME V FUSCO,FG HARDON,,13230 PORT SAINT LOUIS,,,,FG,HARDON,13230,,93,Provence-Alpes-Côte d'Azur,13,2,04,078,PORT SAINT LOUIS,13,2,14,200054807,22,9311,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2016,00,0 salarié,NN,2016,1,20161028,20161028,99,99,,P,S,N, ,0,LA BOULE FATIGUEE,,,,,,00010,93,13078,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2016,,O,20161028,00,0 salarié,NN,2016,,20161028,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:26:24,CS,20161028,1,,,,,,,,,,,,,,,0442862400
831455217,00016,POLE FRANCE JEUNE COURSE D ORIENTATION,,,26 CHEMIN DU MOULIN,,63430 PONT DU CHATEAU,FRANCE,POLE FRANCE JEUNE COURSE D'ORIENTATION,,,26 CHE DU MOULIN,,63430 PONT DU CHATEAU,,26,,CHE,DU MOULIN,63430,,84,Auvergne-Rhône-Alpes,63,2,24,284,PONT DU CHATEAU,63,3,02,246300701,31,8310,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170106,20170106,99,99,,P,S,N, ,0,POLE FRANCE JEUNE COURSE D'ORIENTATION,,,,,,00016,84,63284,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170106,00,0 salarié,NN,2017,,20170106,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:28:32,CS,20170106,1,,,,,,,,,,,,,,,0670897068
831455290,00013,PAISSE MES COEURS,,,10 RUE DU PONT MONTAUDRAN,,31000 TOULOUSE,FRANCE,PAISSE-MES-COEURS,,,10 RUE DU PONT MONTAUDRAN,,31000 TOULOUSE,,10,,RUE,DU PONT MONTAUDRAN,31000,,76,Occitanie,31,3,99,555,TOULOUSE,31,7,01,243100518,72,0061,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2016,00,0 salarié,NN,2016,1,20161116,20161116,99,99,,P,S,N, ,0,PAISSE-MES-COEURS,,,,,,00013,76,31555,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2016,,O,20161116,00,0 salarié,NN,2016,,20161116,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:32:28,CS,20161116,1,,,,,,,,,,,,,,,
831455316,00016,PAVLOVA,,,8 RUE GUEPIN,,44000 NANTES,FRANCE,PAVLOVA,,,8 RUE GUEPIN,,44000 NANTES,,8,,RUE,GUEPIN,44000,,52,Pays de la Loire,44,2,96,109,NANTES,44,7,01,244400404,71,5203,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170726,20170726,99,99,,P,S,N, ,0,PAVLOVA,,,,,,00016,52,44109,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170726,00,0 salarié,NN,2017,,20170726,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:32:56,CS,20170726,1,,,,,,,,,,,,,,,
831455423,00010,E.S. SEGRE H.A. FOOTBALL,,STADE DES MINES,CHE DU STADE,,49500 SEGRE-EN-ANJOU BLEU,,E.S. SEGRE H.A. FOOTBALL,,STADE DES MINES,CHE DU STADE,,49500 SEGRE-EN-ANJOU BLEU,,,,CHE,DU STADE,49500,,52,Pays de la Loire,49,4,20,331,SEGRE-EN-ANJOU BLEU,49,3,10,244900809,21,5208,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170323,20170323,99,99,,P,S,N, ,0,E.S. SEGRE H.A. FOOTBALL,,,,,,00010,52,49331,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170323,00,0 salarié,NN,2017,,20170323,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:38:25,CS,20170323,1,,,,,,,,,,,,,,,0608603901
831455456,00010,ASSOCIATION FAMILLE DYNAMIQUE DES O,CAROSSE,,12 CHEMIN CADET,,97480 ST JOSEPH,FRANCE,ASSOCIATION FAMILLE DYNAMIQUE DES O,,CAROSSE,12 CHE CADET,,97480 SAINT-JOSEPH,,12,,CHE,CADET,97480,,04,La Réunion,97,42,494,412,SAINT-JOSEPH,9D,4,05,249740085,43,0404,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170725,20170725,99,99,,P,S,N, ,0,ASSOCIATION FAMILLE DYNAMIQUE DES O,,,,,,00010,04,97412,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170725,00,0 salarié,NN,2017,,20170725,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:41:24,CS,20170725,1,,,,,,,,,,,,,,,0692886874
831455498,00012,ASS JEUNES SAPEURS-POMPIERS,,CENTRE DE SECOURS,RTE D'ANGERS,,49250 BRISSAC LOIRE AUBANCE,,ASS JEUNES SAPEURS-POMPIERS,,CENTRE DE SECOURS,RTE D'ANGERS,,49250 BRISSAC LOIRE AUBANCE,,,,RTE,D'ANGERS,49250,,52,Pays de la Loire,49,1,86,050,BRISSAC LOIRE AUBANCE,49,3,08,200071553,17,5205,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2003,00,0 salarié,NN,2003,1,20030515,20030515,99,99,,P,S,N, ,0,ASSOCIATION DES JEUNES SAPEURS-POMPIERS DU VAL D'AUBANCE,,,,,,00012,52,49050,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2003,,O,20030515,00,0 salarié,NN,2003,,20030515,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:44:13,CS,20030515,1,,,,,,,,,,,,,,,
